"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址"
"2241","艾姆勒科技股份有限公司","艾姆勒","汽車工業","－","新北市林口區文化三路二段455號10樓","	53418357","林啟聖","石志鴻","林明海","發言人","陳定宇","2602-6787#100","2011/06/24","2020/08/26",新台幣                 10.0000元,896023060,89602306,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","02-2586-5859","台北市承德路3段210號地下一樓","資誠聯合會計師事務所","陳晉昌","廖福銘","Amulaire","10F. No. 455, Sec. 2, Wenhua 3rd Rd.,Linkou Dist., New Taipei City, Taiwan","02-2602-6991","ir@amulaire.com","www.amulaire.com","陳定宇","財務處協理","2602-6787","ir@amulaire.com","www.amulaire.com"
"2243","宏旭控股股份有限公司","宏旭-KY","汽車工業","KY","24447新北市林口區文化一路一段86號2樓","	55996613","林維源","林維源","蘇德仁","董事會秘書","寧聖飛","0901102243","2015/03/24","2017/09/27",新台幣                 10.0000元,693681620,69368162,0,0,合併,每年,股東會,"富邦綜合證券股務代理部","(02)23611300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","廖福銘","陳晉昌","HS","2F., No.86, Sec. 1, Wenhua 1st Rd., Linkou Dist., New Taipei City 244, TaiwanNew Taipei City 24447, Taiwan (R.O.C.)","02-26088718","hs@horngshiue.com","http://www.horngshiue.com","蘇德仁","董事會秘書","0901102243","hs@horngshiue.com","http://www.horngshiue.com/invest.asp"
"2247","汎德永業汽車股份有限公司","汎德永業","汽車工業","－","台北市內湖區行愛路100號6樓","	20838245","唐慕蓮","杜黃旭","杜黃旭","總經理","紀千田","02-37666689","1979/11/07","2020/10/12",新台幣                 10.0000元,807087350,80708735,0,0,合併,每年,董事會,"群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號B2","勤業眾信聯合會計師事務所","劉書琳","陳文香","PGUM","6F., No.100, Xing’ai Rd., Neihu Dist.,Taipei City 11494, Taiwan(R.O.C)","02-87918580","contact@email.pgum.com.tw","http://www.pgum.com.tw","紀千田","財務長","02-37666689","contact@email.pgum.com.tw","https://www.pgum.com.tw/zh-tw/investor_interested/index"
"2250","第一化成控股(開曼)股份有限公司","IKKA-KY","汽車工業","KY","新竹縣關西鎮深坑子3-1號","	91165085","胡湘麒","小原正美","胡湘麒","策略長","江碩彥","035870928","2016/03/31","2021/05/31",新台幣                 10.0000元,292564080,29256408,0,0,合併,每年,董事會,"中國信託商業銀行 代理部","(02)6636-5566","台北市中正區重慶南路一段八十三號五樓","資誠聯合會計師事務所","阮呂曼玉","蔡亦臺","IKKA-KY","NO.3-1,SHENKENGZI,GUANXI TOWNSHIPHSINCHU COUNTY TAIWAN(R.O.C)","035870508","ikka@ikka.com.tw","www.ikka.com.tw","莊雅惠","經理","035870928#2101","karan.chuang@ikka.com.tw","http://www.ikka.com.tw/msg/message-Stakeholder-Area.html"
"2301","光寶科技股份有限公司","光寶科","電腦及週邊設備業","－","台北市內湖區瑞光路392號22樓","	23357403","宋明峰","邱森彬","邱森彬","總經理","王玉玲","(02)8798-2888","1989/03/17","1995/11/17",新台幣                 10.0000元,23684810320,2368481032,0,0,合併,每季,董事會,"元大證券股份有限公司股務代理部","(02)2586-5859","103台北市大同區承德路三段210號B1","勤業眾信聯合會計師事務所","邱盟捷","鄭旭然","LTC","22F, 392 Ruey Kuang Road, NeihuTaipei 114, Taiwan, R.O.C.","(02)8798-2866","YiWen.Hsieh@liteon.com","http://www.liteon.com/","王玉玲","投資人關係","02-87982888","liteontech.ir@liteon.com","http://www.liteon.com/Page.aspx?id=67805d0f-c0cf-4218-a878-a597e7dd7f58"
"2302","麗正國際科技股份有限公司","麗正","半導體業","－","新北市土城區中山路71號","	04982433","林怡岑","林怡岑","林瑞萍","總管理處副總經理","王作慈","02-28801122","1976/01/23","1985/01/15",新台幣                 10.0000元,1663028810,166302881,0,0,合併,每年,股東會,"國票綜合證券(股)公司股務代理部","02-25288988","台北市松山區南京東路五段188號15樓","安侯建業聯合會計師事務所","池世欽","賴麗真","RECTRON","71, Zhongshan Rd., Tucheng Dist.,New Taipei City, Taiwan","02-28816935","annielin@rectron.com.tw","www.rectron.com.tw","林瑞萍","總管理處副總經理","02-28801122","annielin@rectron.com.tw","www.rectron.com.tw"
"2303","聯華電子股份有限公司","聯電","半導體業","－","新竹科學園區新竹市力行二路三號","	47217677","洪嘉聰","簡山傑、王石","劉啟東","資深副總經理暨財務長","林俊宏、翁兆韋","03-5782258","1980/05/22","1985/07/16",新台幣                 10.0000元,125031392410,12503139241,0,0,合併,每年,股東會,"宏遠證券股份有限公司","02-23268818","台北市大安區信義路四段236號3樓","安永聯合會計師事務所","楊雨霓","許新民","UMC","NO.3, LI-SHIN ROAD II, HSINCHU SCIENCE PARKHSINCHU CITY, TAIWAN, R.O.C.","03-5781789","IR@UMC.COM","WWW.UMC.COM","翁兆韋","經理","02-26589168","David_Wong@UMC.com","WWW.UMC.COM"
"2305","全友電腦股份有限公司","全友","電腦及週邊設備業","－","新竹市科學園區工業東三路六號","	47226140","吳金來","謝靜慧","戴輝權","副總經理","張靖琪","(03)5772155","1980/10/23","1988/10/21",新台幣                 10.0000元,2056608270,205660827,0,0,合併,每年,股東會,"群益金鼎證券股份有限公司","(02)2702-3999","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","吳俊源","呂倩慧","MII","No.6 Industry E. Road 3 Science-Based Industrial ParkHsinchu,Taiwan,R.O.C.","(03)5772598","julie.chu@microtek.com.tw","www.microtek.com.tw","戴輝權","副總經理","(03)5772155","chuan.tai@microtek.com.tw","ww7.microtek.com.tw"
"2308","台達電子工業股份有限公司","台達電","電子零組件業","－","台北市內湖區瑞光路186號","	34051920","海英俊","張訓海","周志宏","永續長","施孟璁","(02)87972088","1975/08/20","1988/12/19",新台幣                 10.0000元,25975433290,2597543329,0,0,合併,每年,股東會,"中國信託商業銀行股份有限公司","(02)6636-5566","100台北市中正區重慶南路一段八十三號五樓","資誠聯合會計師事務所","蕭春鴛","周建宏","DELTA","No. 186, Ruey Kuang Road, Neihu DistrictTaipei City 11491, Taiwan","(02)87972351","2308@deltaww.com","https://www.deltaww.com/zh-TW/index","劉致遠","投資人關係經理","(02)87972088","2308@deltaww.com","https://esg.deltaww.com/manage_focus"
"2312","金寶電子工業股份有限公司","金寶","其他電子業","－","(105)臺北市南京東路五段99號10樓","	04370927","許勝雄","陳威昌","游千慧","財務長","林呈憲","(02)26622660","1973/04/24","1989/11/07",新台幣                 10.0000元,14962772110,1496277211,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)66365566","(100)臺北市重慶南路一段83號5樓","安永聯合會計師事務所","陳智忠","傅文芳","KINPO","10TH FL., 99 NAN-JING E. RD., SEC. 5,TAIPEI, TAIWAN, R.O.C.","(02)26624900","investor@kinpo.com.tw","www.kinpo.com.tw","游千慧","財務長","(02)26622660-12259","investor@kinpo.com.tw","www.kinpo.com.tw/Chinese/relation.aspx"
"2313","華通電腦股份有限公司","華通","電子零組件業","－","桃園市蘆竹區新莊里大新路814巷91號","	04401392","江培琨","江培琨","呂  範","財務處長","林而群","(03)3231111","1973/08/30","1990/07/24",新台幣                 10.0000元,11918205890,1191820589,0,0,合併,每年,董事會,"台新證券股務代理部","(02)25048125","台北市建國北路一段96樓B1","正風聯合會計師事務所","吳欣亮","曾國富","COMPEQ MANUFACT","No. 91, Ln. 814, Daxin Rd., Shin-juang Vil. Luzhu Dist.,Taoyuan City, Taiwan R.O.C","(03)3138150","tw2313@compeq.com.tw","www.compeq.com.tw","林而群","代理發言人","03-3231111","tw2313@compeq.com.tw","www.compeq.com.tw/relationship.php"
"2314","台揚科技股份有限公司","台揚","通信網路業","－","新竹科學園區新竹市創新二路一號","	47255762","謝其嘉","吳永欽","季惠霖","副總經理","陳珠蓮","03-5773335","1983/03/31","1990/08/08",新台幣                 10.0000元,2380283200,238028320,0,0,合併,每年,股東會,"台新綜合證券(股)公司股務代理部","0225048125","台北市建國北路一段96號B1","資誠聯合會計師事務所","鄭雅慧","劉倩瑜","MTI","NO 1, INNOVATION RD.II,Hsinchu Science Park, Hsinchu, TWN","03-5770194","sales@mtigroup.com","https://www.mtigroup.com/zh-tw","陳珠蓮","股務主管","03-5773335","ir.contact@mtigroup.com","https://www.mtigroup.com/zh-tw/stakeholder"
"2316","楠梓電子股份有限公司","楠梓電","電子零組件業","－","高雄市楠梓區開發路37號","	76026851","徐漢忠","陳志康","呂淑芬","副總經理","陳其男","07-3612116","1978/05/02","1991/02/05",新台幣                 10.0000元,1827405360,182740536,0,0,合併,每年,股東會,"統一綜合證券股份有限公司","02-27463797","台北市東興路8號地下一樓","勤業眾信聯合會計師事務所","劉裕祥","郭麗園","WUS","No.37, Kaifa Rd.,Nanzih Dist. Kaohsiung City,Taiwan.","07-3613884","investor@wuspc.com","www.wus.com.tw","呂淑芬","副總經理","07-3612116","investor@wuspc.com","http://www.wus.com.tw/index.php/zh-tw/2017-10-18-03-24-45"
"2317","鴻海精密工業股份有限公司","鴻海","其他電子業","－","新北市土城區自由街2號","	04541302","劉揚偉","劉揚偉","巫俊毅","特別助理","黃欽旻","(02)2268-3466","1974/02/20","1991/06/18",新台幣                 10.0000元,138629906090,13862990609,0,0,合併,每年,董事會,"福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段６號６樓","資誠聯合會計師事務所","徐聖忠","徐潔如","HON HAI","2 TZU YU ST.,TU-CHENG CITY,TAIWAN,R.O.C.","(02)2268-6204","stockaffairs@foxconn.com","www.foxconn.com","巫俊毅","特別助理","2268-3466#510-10001","ir@foxconn.com","http://www.honhai.com.tw/Stakeholder/Stakeholder.html"
"2321","東訊股份有限公司","東訊","通信網路業","－","新竹科學園區新竹市研發二路23號","	47224065","劉兆凱","田瑛睿","李雲祥","資深經理","孫茂綸財務長","(03)5775141","1980/09/25","1991/11/08",新台幣                 10.0000元,302719290,14271928,0,16000001,合併,每年,董事會,"台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","李典易","鄭雅慧","TECOM","23,R & D 2 ROAD, HSINCHU SCIENCE  PARK,HSIN-CHU TAIWAN R.O.C.","(03)5780576","stockaffair@tecom.com.tw","http://www.tecom.com.tw","李雲祥","資深經理","(03)5775141-2205","yhlee@tecom.com.tw","http://www.tecom.com.tw"
"2323","中環股份有限公司","中環","光電業","－","台北市中山區民權西路53號15樓","	12205020","翁明顯","翁明顯","陳君煒","財務部協理","許雅萍","02-25989890","1978/12/02","1992/02/17",新台幣                 10.0000元,10893483280,1089348328,0,0,合併,每年,股東會,"凱基證券股份有限公司","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計事務所","王菘澤","林鈞堯","CMC","15th, Fl., 53, Ming Chuan W.  Road.,Taipei,Taiwan,R.O.C.","02-25973270","IR@cmcnet.com.tw","http://www.cmcnet.com.tw","許雅萍","代理發言人","02-25989890","ir@cmcnet.com.tw","http://www.cmcnet.com.tw"
"2324","仁寶電腦工業股份有限公司","仁寶","電腦及週邊設備業","－","台北市內湖區瑞光路581號及581之1號","	21222725","許勝雄","翁宗斌","呂清雄","副總經理","王正強","(02)87978588","1984/06/01","1992/02/18",新台幣                 10.0000元,44071466250,4407146625,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","簡思娟","郭冠纓","Compal","No. 581 & 581-1, Ruiguang Rd., Neihu DistrictTaipei City 11492, Taiwan (R.O.C.)","(02)26591566","Investor@Compal.com","www.compal.com","呂清雄","副總經理","(02)87978588","Investor@Compal.com","http://www.compal.com/stakeholder-communication-area/"
"2327","國巨股份有限公司","國巨","電子零組件業","－","新北市新店區寶橋路233-1號3樓","	22636630","陳泰銘","王淡如","宋志翔","投資人關係部協理","楊文翔","(02)6629-9999","1987/09/09","1993/10/22",新台幣                 10.0000元,4221071710,422107171,0,0,合併,每半會計年度,董事會,"元富證券(股)公司","(02)2768-6668","台北市松山區光復北路11巷35號B1","勤業眾信聯合會計師事務所","趙永祥","張青霞","YAGEO","3F,No.233-1,Pao Chiao Rd.,Xindian Dist., New Taipei City,R.O.C","(02)6628-8882","IR@yageo.com","WWW.YAGEO.COM","宋志翔","投資人關係部協理","(02)6629-9999","IR@yageo.com","WWW.YAGEO.COM"
"2328","廣宇科技股份有限公司","廣宇","電子零組件業","－","新北市新店區安興路97號","	03546618","李光曜","蔡明峰","郭世華","經理","游文玲","2211-3066","1971/05/19","1993/11/09",新台幣                 10.0000元,5183462820,518346282,0,0,合併,每年,董事會,"福邦證券股份有限公司","2371-1658","10041台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","徐永堅","馮敏娟","PI","NO.97,An-shin Rd.Xindian Dist., New Taipei City , Taiwan","2212-0081","john.kuo@panpi.com.tw","www.panintl.com","郭世華","經理","22113066-7740","john.kuo@panpi.com.tw","www.panpi.com.tw/contact-us-contact2.htm"
"2329","華泰電子股份有限公司","華泰","半導體業","－","高雄市楠梓區中三街9號","	89004161","董悅明","涂家榮","洪士民","財務處長","賴貞伶","(07)361-3131","1971/06/12","1994/04/20",新台幣                 10.0000元,8255783330,555308333,0,270270000,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","王國華","江采燕","OSE","9 Central 3rd. St. N.T.I.P.KAOHSIUNG TAIWAN R.O.C","(07)365-2441","csr@ose.com.tw","www.ose.com.tw","朱蜀詠","會計部部經理","07-3613131#68558","csr@ose.com.tw","https://www.ose.com.tw/about/about-ose/contact/#investment"
"2330","台灣積體電路製造股份有限公司","台積電","半導體業","－","新竹科學園區力行六路8號","	22099131","劉德音","總裁: 魏哲家","黃仁昭","副總經理暨財務長","高孟華","03-5636688","1987/02/21","1994/09/05",新台幣                 10.0000元,259320709920,25932070992,0,0,合併,每季,董事會,"中國信託商業銀行 代理部","02-6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","吳世宗","林尚志","TSMC","No. 8, Li-Hsin Rd. 6, Hsinchu Science Park,Hsin-Chu 300096, Taiwan, R.O.C.","03-5797337","invest@tsmc.com","https://www.tsmc.com","蘇志凱","處長","03-568-2089","jeff_su@tsmc.com","https://esg.tsmc.com/csr/ch/CSR/stakeholder.html"
"2331","精英電腦股份有限公司","精英","電腦及週邊設備業","－","台北市內湖區堤頂大道二段239號","	22449566","鍾依文","王金來","鍾逸青","財務長","涂蕙蘭","(02)2162-1177","1987/05/06","1994/09/21",新台幣                 10.0000元,5574029680,557402968,0,0,合併,每半會計年度,董事會,"福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段６號６樓","勤業眾信聯合會計師事務所","邱政俊","吳世宗","ECS","NO.239,  SEC2, Ti Ding Blvd.,TAIPEI, TAIWAN 11493","(02)2797-9093","public@ecs.com.tw","http://www.ecs.com.tw","涂蕙蘭","資深經理","(02)2162-1177","public@ecs.com.tw","http://www.ecs.com.tw/ECSWebSite/Finance/Finance_List.aspx?MenuID=123&childid=M_123&LanID=1"
"2332","友訊科技股份有限公司","友訊","通信網路業","－","台北市內湖區新湖三路289號","	22099189","郭金河","張家瑞","張家瑞","執行長","吳敏如","02-66000123","1987/06/20","1994/10/17",新台幣                 10.0000元,5998364730,599836473,0,0,合併,每年,董事會,"元大證券股務代理部","02-2586-3117","台北市大同區承德路三段210號B1.B2","安侯建業會計師事務所","謝秋華","周寶蓮","D-LINK","No. 289, Xinhu 3rd Rd, Neihu DistrictTaipei City, Taiwan, R.O.C.","02-27900977","ir@dlinkcorp.com","www.dlink.com.tw","何文雯","經理","886-2-6600-0123#6437","ir@dlinkcorp.com","http://www.dlinktw.com.tw/about/dlink/18"
"2337","旺宏電子股份有限公司","旺宏","半導體業","－","新竹科學園區新竹巿力行路16號","	22099548","吳敏求","盧志遠","吳敏求","董事長兼執行長","葉沛甫","03-5786688","1989/12/09","1995/03/15",新台幣                 10.0000元,18558264410,1855826441,55651,0,合併,每年,股東會,"旺宏電子(股)公司股務室","02-25638128","台北市中山區松江路162之1號2樓","勤業眾信聯合會計師事務所","葉東煇","洪國田","Macronix","No.16, Li-Hsin Road, Hsinchu Science ParkHsinchu, Taiwan, R.O.C.","02-25638685","ir@mxic.com.tw","http://www.macronix.com","趙元祥","處長","03-5786688","ir@mxic.com.tw","https://www.macronix.com/zh-tw/about/CSR/Pages/stakeholder.aspx"
